종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,1개월 후 PER,1개월 후 PBR,1개월 후 EV/EBITDA,1개월 평균 거래량회전율,1개월 평균 일중변동률,1달 후 시장 회전율,1달 후 시장수익률,1달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,1_3_수익률,개인거래비중
퓨전,2016-12-21,34845000000.0,0.4271379,1.443242827,4.997072286,0.118892835,16.10229754,16.09718811,9.175096024,0.150869565,8.354782609,46.41660067,0.005641498,-0.028567883,1.69,0.12585034,95.300434785
한국비엔씨,2016-12-28,13660000000.0,0.625701362,4.561554311,0.273714535,0.676917576,9.35121871,1.038088336,4.072963578,0.003478261,0.655217391,44.9257154,-0.016675435,-0.035090428,1.64,0.015463918,62.448043479999995
서플러스글로벌,2017-01-25,147952000000.0,0.244513879,1.893648686,1.018768688,0.661661355,13.69836519,3.201249453,10.76029739,0.207391304,9.297391304,46.87041925,0.008381996,-0.005760019,1.65,-0.107692308,97.03369565
피씨엘,2017-02-23,71369312000.0,0.421105908,3.299575845,0.318471756,0.703803414,-40.48622678,15.1288582,-54.81589269,0.362380952,11.27714286,43.35317967,-0.019654508,0.075734893,1.68,-0.225768322,97.77642857000001
모바일어플라이언스,2017-02-24,52500000000.0,0.144432532,1.171292067,3.252556144,0.017119913,113.8938599,23.83155298,50.24180013,0.736666667,13.94857143,43.62644106,-0.010687271,0.033405616,1.67,-0.094117647,97.316428575
에프엔에스테크,2017-02-27,81915414000.0,0.138609252,1.377742908,1.380594422,0.789167789,28.28449325,5.23320213,20.39951108,0.098095238,6.963333333,44.26155503,-0.008250016,-0.007031902,1.66,0.007751938,90.20690476
신신제약,2017-02-28,68267250000.0,0.373469872,1.388814682,1.16531008,0.105460666,37.59747705,5.177057548,25.02929877,0.496666667,12.03,44.66172633,0.000130676,0.003397993,1.67,-0.093457944,98.53285714500001
에스디생명공학,2017-03-02,264773000000.0,0.590474039,2.78682361,0.386413639,6.69789146,9.971165148,4.194285716,6.95906382,0.081818182,6.223181818,50.18785214,0.016997028,-0.012125943,1.71,0.256157635,95.65977273
아스타,2017-03-20,75220184000.0,-0.04703234,20.22448846,0.281871668,0.421086511,-16.10695354,20.4724269,-18.77688818,0.188333333,9.25375,55.01878476,0.04381803,0.105597154,1.67,0.169491525,98.31083333500001
코미코,2017-03-23,104975000000.0,0.436969121,1.415667178,1.660850642,0.191828752,14.76795918,4.108994712,7.25264989,0.097727273,8.295909091,54.95821181,0.048602051,0.034180475,1.67,0.136597938,95.441818185
서진시스템,2017-03-27,141055000000.0,0.420406557,0.605121244,3.330057956,0.581525195,12.48943788,3.380849396,9.100336241,0.04,5.46375,54.04437392,0.039600046,0.15713549,1.65,-0.07503075,79.944791665
이엘피,2017-04-06,96790000000.0,0.509549362,3.370699711,0.422792024,0.922611268,10.61231903,4.392847024,9.600971337,0.032272727,4.826363636,48.10855148,0.007375567,0.011953736,1.68,0.164882227,76.877954545
유에스티,2017-04-06,5210000000.0,0.140253273,2.014292702,0.420606004,0.085803384,1.591480017,0.172493173,2.13529278,0.019545455,1.982727273,48.10855148,0.007375567,0.011953736,1.68,0.053268765,86.440681815
와이엠티,2017-04-27,75654600000.0,0.413613107,1.800170654,0.986946431,0.088864866,18.58759023,3.210327651,10.0084841,0.052727273,6.09,41.7599924,0.023609196,-0.077447338,1.67,0.424657534,77.341136365
소프트캠프,2017-04-27,6420000000.0,0.516890823,1.307634529,1.708148956,-0.119451932,-1.688804118,1.34210027,-5.268521077,0.015454545,1.034090909,41.7599924,0.023609196,-0.077447338,1.67,0.07106599,60.795227275
하나머티리얼즈,2017-04-28,113517000000.0,0.290398404,0.852238367,0.743426001,0.162535286,18.43598403,3.990266294,10.996548,0.058571429,6.291904762,41.74832037,0.028285369,-0.035342985,1.68,0.394886364,91.522619045
포인트엔지니어링,2017-05-02,14000000000.0,0.25631862,1.232920029,0.826357042,0.408596666,4.386571665,0.520408991,3.540685687,0.000833333,0.439583333,43.34414363,0.051641843,0.057611856,1.69,0.015189873,58.182391304999996
필옵틱스,2017-06-01,277210000000.0,0.155241748,1.069483574,2.71048506,2.007504843,20.63360894,10.02168544,17.74149766,0.050454545,5.223636364,45.69140068,0.023262928,-0.023496398,1.65,-0.234636872,85.14068182
이랜시스,2017-06-01,8630000000.0,0.164901512,1.739353574,0.560661166,0.203021137,3.251540609,0.738640278,3.155531547,0.047727273,2.060909091,45.69140068,0.023262928,-0.023496398,1.65,-0.004901961,60.115454545000006
삼양옵틱스,2017-06-02,167000000000.0,0.512788133,3.398610661,0.256228791,0.09724312,10.17780914,4.786670469,7.019687183,0.07,5.242380952,45.46479919,0.015574243,-0.052886542,1.63,0.135384615,89.03714285500001
보라티알,2017-06-08,96535481900.0,0.421571377,2.505702829,0.755755802,4.507874925,15.63240847,7.504240579,13.62670253,0.054090909,4.913181818,43.77066768,-0.009254146,-0.059387112,1.64,-0.186588921,92.27227273
나인테크,2017-06-22,8040000000.0,0.186538925,1.381788031,2.456274047,0.093266754,14.9545802,1.005391752,7.096297897,0.026818182,2.38,40.26920658,0.020082017,-0.007903862,1.7,0.0,66.691590905
덴티스,2017-06-26,8520000000.0,0.469837622,1.8037578,1.804958058,0.232061661,2.107701664,0.424785136,5.136263432,0.015217391,1.96,41.03795371,-0.001705668,0.04853369,1.69,-0.004950495,66.05543478
하림지주,2017-06-30,1463860000000.0,0.212340401,0.70441718,5.880904351,0.211891413,7.219985573,1.561665509,6.675638517,0.012380952,3.371428571,42.18030219,-0.024049384,0.064381134,1.7,-0.117647059,72.94928571
아우딘퓨쳐스,2017-07-12,154055000000.0,0.431326363,2.27024407,0.387896371,1.262233913,12.86036556,5.055517859,11.12377774,0.035217391,6.697391304,44.42874955,-0.034956228,0.022295911,1.76,-0.103535354,90.646086955
브이원텍,2017-07-13,130380000000.0,0.492475219,3.657196542,0.318156246,1.071412165,21.51758712,7.075519257,17.2968684,0.100454545,10.125,44.40725983,-0.037307144,-0.008900272,1.75,0.125,94.758181815
힘스,2017-07-20,99360000000.0,0.319501084,1.479684933,1.173986581,1.047050829,28.5227187,6.33310546,18.61305844,0.105454545,7.763636364,43.25415704,-0.048676295,-0.019260073,1.74,-0.240808824,96.04113636
이즈미디어,2017-07-26,52838250000.0,0.357428454,1.468825373,1.709411103,0.128998775,13.64425918,2.726228865,11.99101842,0.272173913,8.976086957,41.62879803,-0.025403915,-0.107857658,1.73,-0.162329616,97.35760869500001
셀트리온헬스케어,2017-07-28,5604210000000.0,0.290217971,1.704740536,2.063952513,0.883105349,53.72036419,10.17807542,38.0142372,0.014090909,4.387272727,41.00247816,-4.59e-05,-0.052296842,1.72,0.258799172,75.7225
디앤씨미디어,2017-08-01,80684460000.0,1.0,3.407384504,0.423043478,0.315213534,26.72077999,11.89012365,20.14930932,0.0375,6.572916667,39.53604605,0.013580965,-0.040167701,1.73,0.105263158,89.97666666500001
지니언스,2017-08-02,65541150000.0,0.553500233,4.521805174,0.355884191,0.332344591,21.44156981,3.543106094,13.72464886,0.175652174,7.567391304,39.63427074,0.006798272,-0.026609761,1.73,-0.03125,97.31826087
데이타솔루션,2017-08-03,50683314000.0,0.134382053,1.481609139,1.236421823,0.874143986,27.00348222,4.655171963,15.07622975,0.146363636,9.472272727,39.70894794,0.029389355,-0.01567762,1.74,-0.109869646,97.973863635
모트렉스,2017-08-04,204373000000.0,0.212221346,1.391024234,1.200372289,0.425300138,8.147305549,2.674460025,7.433552097,0.045454545,5.140909091,39.64289389,0.014511051,-0.005884366,1.74,0.030645161,93.445454545
와이즈버즈,2017-08-07,15020000000.0,0.124717833,1.85140818,1.147394761,0.212345659,7.460913868,1.247390166,3.442952575,0.016666667,1.882916667,40.05251668,0.015561622,-0.025723578,1.77,0.004975124,68.025625
컬러레이,2017-08-10,205200000000.0,0.684503441,3.734140936,0.249408648,0.449239302,8.264172468,3.836798734,6.153414559,0.108636364,7.602272727,41.02558901,0.022264233,-0.010138093,1.82,0.134646962,97.34409091
알에스오토메이션,2017-08-11,54618840000.0,0.156520653,1.130980473,2.227965268,0.104481858,37.57430916,5.634959603,27.70414641,0.167727273,10.97045455,41.20111827,0.044864245,0.019188174,1.8,0.161290323,95.05045454500001
이더블유케이,2017-08-22,32933000000.0,0.281014948,1.051687918,2.922384615,0.665496927,14.13303511,4.444257583,11.46126038,0.094583333,7.034583333,47.60391979,0.00727967,0.01865275,1.8,0.0515625,95.973333335
덕우전자,2017-08-28,125706000000.0,0.271329339,1.094353264,0.546863686,-0.12177877,10.45596456,2.813826344,5.780527614,0.04875,4.921666667,49.74233567,-0.007397537,0.011436877,1.76,0.671480144,91.55250000000001
케이피에스,2017-09-06,59780000000.0,0.34793515,1.161652578,3.328707949,1.050896769,18.8823491,7.720448992,15.29757618,0.035652174,5.852173913,49.2393517,0.000352442,-0.011199945,1.78,0.212389381,84.37347826
펄어비스,2017-09-14,1242830000000.0,1.0,4.686712411,0.294653968,3.272675646,25.50333014,16.51378381,20.27284105,0.021363636,6.599545455,49.73403981,-0.003501601,-0.001700376,1.74,0.906976744,51.21090909
샘코,2017-09-15,85317441000.0,0.199562325,1.594541616,0.809153485,0.046948136,29.93661127,3.038688149,16.57652748,0.054285714,5.44047619,50.21148158,-0.012244898,0.006471669,1.74,0.102464332,95.26404762
앱클론,2017-09-18,68000000000.0,0.569068977,8.965729351,0.336488892,0.601755379,-115.4148465,15.3834942,-134.3394045,0.192173913,10.89782609,50.19030102,-0.01102283,0.02608032,1.74,1.036900369,96.49434783000001
선익시스템,2017-09-20,222000000000.0,0.263590085,1.658953029,0.901032774,3.97908888,6.047764891,3.222334951,5.893501282,0.038695652,8.232608696,50.20078041,0.00733478,-0.00984454,1.78,0.008403361,81.27152174
유티아이,2017-09-27,133304000000.0,0.4559491,0.909223889,1.647607448,1.548112262,9.793984472,6.841491572,7.798992658,0.032173913,7.294347826,49.27894705,0.06273489,0.005198486,1.89,-0.188559322,89.730434785
신흥에스이씨,2017-09-27,104827000000.0,0.154837868,0.89686413,1.171035562,0.30546228,29.04498123,2.834119621,11.47634374,0.055217391,9.171304348,49.27894705,0.06273489,0.005198486,1.89,0.171284635,91.39239130499999
휴온스블러썸,2017-09-28,40170558000.0,0.2605378,2.183801902,0.457253908,0.32355434,10.90902275,3.939306179,7.991195172,0.175909091,9.535,49.43974301,0.064620655,0.010667039,1.89,0.149812734,97.095681815
야스,2017-09-29,303855000000.0,0.304571987,2.029350981,0.648562124,1.5939579,23.16015714,6.151640556,16.04249565,0.056190476,13.95904762,49.69686965,0.056906958,0.063760275,1.89,0.164529915,71.404761905
인산가,2017-09-29,4420000000.0,0.601307189,1.516686192,1.384047006,0.19421087,3.734611285,0.4898936,3.539610014,0.432380952,6.376190476,49.69686965,0.056906958,0.063760275,1.89,-0.013513514,90.451190475
상신전자,2017-10-16,52149300000.0,0.182456715,1.519932754,1.265698257,0.074825526,22.08085401,6.386116935,16.88934196,0.190416667,10.845,61.38796408,0.183209232,0.062374038,1.93,-0.151618399,98.74312499999999
세원,2017-10-20,20708100000.0,0.210583484,1.458940371,1.020733582,0.062268998,12.9648877,1.865849754,5.736484693,0.19,7.95,64.53401836,0.166981202,0.131716233,2.09,-0.152219873,96.71704545
영화테크,2017-10-26,66813625000.0,0.202101218,1.911352442,0.595868788,0.348894354,22.67301254,4.072901357,14.34125398,0.170909091,10.48727273,72.73747689,0.164749269,0.044181172,2.18,-0.183544304,97.94545454499999
비디아이,2017-11-09,52805000000.0,0.107916297,1.109416526,3.253950691,0.078869983,15.16194688,3.473810508,11.54779961,0.111818182,7.504545455,80.76722677,0.048060399,0.056739205,2.15,-0.0969163,96.56386364
대원,2017-12-01,165750000000.0,0.114912084,1.894673076,0.878665039,0.068055707,3.125216001,0.543643414,3.932050191,0.025,5.566818182,77.78686812,0.013609242,0.00563608,2.08,0.228971963,93.347045455
체리부로,2017-12-04,131000000000.0,0.167528177,0.563327116,2.93761217,0.246832092,5.911518322,1.606991005,6.247245502,0.0475,5.949583333,78.38167935,0.032666624,0.041292068,2.08,0.041176471,92.68729167000001
에스트래픽,2017-12-05,114506000000.0,0.215977546,1.631748677,1.792657832,0.440001278,25.69420324,11.31551272,18.92468765,0.064583333,9.210833333,78.50117157,0.069640366,0.05955018,2.11,-0.232919255,93.77270833
메카로,2017-12-06,324543000000.0,0.243597365,2.176073625,0.951957717,0.367678696,147.3169298,18.1343299,78.16737975,0.025217391,6.929565217,78.62718105,0.077616835,0.067868885,2.08,-0.214285714,78.07608696
씨티케이,2017-12-07,556718000000.0,0.28674134,1.737902022,1.051461876,1.193269913,18.0309772,11.58501368,15.12682474,0.022727273,7.201363636,78.52105508,0.098970085,0.060781001,2.09,-0.196149218,72.18818182
레이크머티리얼즈,2017-12-12,9680000000.0,0.263476137,0.940873947,2.146758128,0.178232041,-2.177328454,0.616214444,8.501716861,0.01125,0.62875,81.39783291,0.148145713,0.115875656,2.08,0.0,48.602708335
디바이스이엔지,2017-12-20,81384000000.0,0.188576931,1.194170534,2.224091376,0.30265185,20.76205058,3.640092161,10.11428221,0.156086957,10.5973913,89.97516082,0.165132999,0.151928757,2.09,-0.143884892,91.68456522
시스웍,2017-12-26,50400000000.0,0.337624867,2.727385435,0.50592523,0.557004893,14.46569844,5.601730342,12.67372283,0.209166667,11.1075,90.97038846,0.197990055,0.170481817,2.13,-0.223150358,98.10624999999999
씨앤지하이테크,2018-01-25,67243840000.0,0.197856277,2.129040661,0.687720957,-0.063383237,11.88601791,4.305184566,7.484431706,0.096363636,6.373181818,71.33093675,-0.026507901,-0.095741313,2.22,-0.061093248,95.11590909
SG,2018-01-26,75036144000.0,0.317933467,0.618156437,2.352641763,0.443735444,7.638963477,2.772089065,7.13904481,0.064545455,7.420454545,70.68026374,-0.042371211,-0.131259244,2.22,0.263636364,91.06181818
배럴,2018-02-01,68550537000.0,0.709056327,5.802414376,0.635335582,0.536825397,30.12175024,13.10419172,23.20381095,0.231904762,13.60190476,61.79800671,-0.056309183,-0.138909168,2.25,0.180645161,96.15166667
카페24,2018-02-08,504915000000.0,1.0,0.984679136,3.964949092,0.229115952,-593.9765444,88.94874052,295.6600726,0.038095238,7.587619048,55.4157926,-0.009281388,-0.102256674,2.27,0.4,73.95095238
아시아종묘,2018-02-12,41469925500.0,0.459446027,1.201300333,0.936922223,-0.022810271,18.36983738,2.410112494,39.05741725,0.109047619,6.683333333,53.35713422,0.048657559,-0.073259691,2.3,0.493699885,93.21095238000001
알리코제약,2018-02-12,106126000000.0,0.570023345,0.864905616,2.003567909,0.459007656,86.81819499,12.59626961,38.98317535,0.346666667,12.49619048,53.35713422,0.048657559,-0.073259691,2.3,-0.177884615,97.008809525
동구바이오제약,2018-02-13,153664000000.0,0.601243806,0.779663938,1.962611367,0.087026108,33.5304514,16.59841592,30.08766841,0.267619048,11.93047619,53.56241066,0.068556409,-0.004352549,2.28,-0.140419948,96.21571428499999
엔지켐생명과학,2018-02-21,426901000000.0,0.164556069,4.203166641,0.360262549,0.396510053,-135.9307565,31.92609227,-175.0213153,0.037142857,7.172857143,54.59906624,0.011386738,0.02241551,2.31,-0.229406554,84.80095238
오스테오닉,2018-02-22,49703461500.0,0.60201303,1.858497862,0.847168289,0.893298317,41.72635407,5.505488215,34.65211481,0.113809524,8.024285714,55.17239877,0.001608789,0.056690429,2.3,-0.279582367,95.54357143
에코마이스터,2018-03-15,56100408000.0,0.359118384,0.841650725,2.163456956,-0.374855823,-28.43684177,1.447356609,20.32927482,0.16,8.377727273,70.08646874,0.001617196,-0.000591231,2.27,0.816793893,95.97795454499999
케어랩스,2018-03-28,119549000000.0,1.0,1.056818148,0.524343517,0.625178776,71.66649452,14.62055124,49.51140586,0.054347826,10.9826087,71.51343512,0.041740602,0.063368281,2.22,-0.517421603,88.84847826000001
네오셈,2018-04-04,11020000000.0,0.507804866,2.961571258,1.011895541,0.802938024,1.763682544,0.41087891,2.530065058,0.005652174,0.760869565,71.74262657,-0.00715354,9.65e-05,2.17,0.0675,73.89782608499999
JTC,2018-04-06,297547000000.0,0.704610686,2.710909227,0.656255499,-0.00118069,23.02783567,3.927015109,15.56791048,0.08,8.66952381,71.48235366,-0.013387714,0.044170596,2.16,-0.170278638,87.57238095
제이시스메디칼,2018-05-08,8470000000.0,0.433449636,1.214805677,2.071410019,-0.060203056,-2.535531227,0.946481171,-22.49892984,0.013333333,0.634166667,65.9712667,0.061966587,-0.042368482,2.31,0.002457002,47.236190475
제노레이,2018-05-28,92660100000.0,0.372006762,2.334051746,0.552960364,0.162312703,19.47237923,4.143286893,12.79212493,0.09,8.62125,62.0232078,-0.078993736,-0.049010413,2.21,0.064315353,95.454791665
세종메디칼,2018-05-29,101666000000.0,0.682362379,4.198668656,0.183907953,0.139086061,36.27090192,5.382117056,18.15799477,0.054583333,10.86291667,61.30245383,-0.059603715,-0.096015435,2.19,-0.014534884,91.82875
현대사료,2018-06-01,40593207600.0,0.164977309,1.904347734,0.740688791,-0.181998759,34.46069735,3.962490249,43.31030644,0.26,16.84142857,56.02765267,-0.073594348,-0.053276687,2.19,-0.23089172,96.625
파워넷,2018-06-07,78062491000.0,0.156505774,1.985295799,0.676086701,-0.10982977,10.24956264,2.196884675,7.157364012,0.191818182,12.12590909,51.4504829,-0.088995506,-0.07560946,2.22,-0.001724138,97.196136365
카이노스메드,2018-06-08,10802000000.0,0.903633641,10.86175495,0.234060345,0.008595548,-4.178681343,1.78326365,-3.163930838,0.007142857,0.636666667,50.81932754,-0.079216374,-0.050286614,2.19,0.044334975,62.991904765
EDGC,2018-06-26,233343000000.0,0.20362841,3.386101459,0.272347166,1.322136444,-35.66187708,19.77366598,-43.35164404,0.129565217,11.2226087,41.72134489,-0.079684869,-0.08320653,2.15,0.397350993,96.03347826000001
아이큐어,2018-07-12,398029000000.0,0.32130539,1.715121236,2.095826524,0.458868967,481.5044017,14.82283637,928.4905323,0.121363636,10.32045455,42.90876132,-0.04208522,-0.044651963,2.09,0.073286052,92.97340909
올릭스,2018-07-18,231600000000.0,1.0,15.6601887,0.158694201,-0.377480537,-55.87502662,15.44910718,-54.57360256,0.050434783,9.260434783,44.17738124,-0.047060856,-0.054787299,2.09,0.429208473,81.097173915
알로이스,2018-07-20,5520000000.0,0.291125992,2.794878169,0.950891815,0.787688653,15.27291462,3.068249284,10.29421061,0.029545455,2.133636364,43.59094705,-0.027576711,-0.023469968,2.08,0.043103448,76.10318182
그리티,2018-07-23,115848000000.0,0.595616666,3.76791383,0.30917013,0.191281006,16.46153994,2.345835278,10.95542721,0.152916667,10.29666667,43.45093355,0.045339252,-0.039555583,2.08,-0.189189189,92.832708335
한국유니온제약,2018-07-26,103410000000.0,0.513019435,1.251091661,1.579155926,0.07111306,30.66726971,4.073624469,11.82281687,0.099090909,6.697272727,42.87884356,0.043233353,-0.010228012,2.07,-0.06969697,95.39136364000001
휴네시온,2018-08-02,48038360000.0,0.517731544,5.658418967,0.20244604,0.181917539,19.41186912,6.065627352,14.62969163,0.245909091,9.397727273,44.12160919,0.045547621,-0.05004217,2.11,-0.123966942,97.26522727
에스에스알,2018-08-06,50963103000.0,0.47906378,2.508279615,0.672706277,0.372570787,41.76273066,11.51034948,33.19628632,0.11625,9.35875,45.82281928,0.043216749,0.010026113,2.1,-0.342318059,95.668958335
디아이티,2018-08-07,189000000000.0,0.250915525,1.938320138,0.740777523,0.211248899,13.79304131,1.249554934,4.825794246,0.050833333,5.827916667,46.35207209,0.04353256,0.006545795,2.08,-0.141975309,95.060416665
대유,2018-08-10,81471600000.0,0.630679104,8.294202187,0.238691401,0.081632365,48.75773025,9.068979575,35.55886141,0.440454545,14.52318182,47.14335836,0.039945974,0.032836721,2.04,-0.282312925,97.56409091
바이오솔루션,2018-08-20,222138000000.0,0.506838363,2.816020495,0.670274901,0.564021642,-193.1697789,78.99031683,-288.6516759,0.100416667,10.52791667,51.94046616,0.066707371,0.017549485,1.99,-0.093304061,95.331666665
에이피티씨,2018-08-23,209111000000.0,0.426522297,4.306183583,0.236826953,0.086435263,14.84022907,6.724609734,11.86015187,0.020909091,4.205,52.6472376,0.046203619,0.025392081,1.96,-0.312409812,93.92909091
오파스넷,2018-08-24,44284922000.0,0.152982498,2.052859283,1.043774602,-0.003153342,15.61930873,2.89097398,10.92090642,0.072727273,6.285454545,52.91293036,0.037094572,-0.015041455,1.96,-0.335564854,93.47386363999999
액트로,2018-08-28,100001000000.0,0.222867301,1.107648138,0.978955715,1.703997541,11.43461262,2.989403079,4.080565603,0.05625,4.245,53.4751893,0.030194069,0.065202723,1.97,-0.111111111,92.616875
지니틱스,2018-08-30,8220000000.0,0.202744442,1.142575325,1.07988059,0.010566929,-12.49073912,0.735245539,7.760044398,0.014090909,1.521363636,53.6943023,0.022126369,0.089958776,1.98,-0.004807692,88.875454545
명성티엔에스,2018-09-13,127400000000.0,0.210557793,1.314688457,2.23090631,1.483045138,27.8181076,11.68475774,24.07112043,0.198181818,11.84136364,50.58550957,-0.119682291,0.04482321,1.92,-0.404296875,97.53022727
크리스에프앤씨,2018-10-01,351464000000.0,0.649748031,1.539470191,0.72646212,0.375838138,7.361765423,2.03018029,5.541000907,0.028333333,8.347916667,46.78064338,-0.194812193,-0.058252783,2.02,0.191943128,72.8825
푸드나무,2018-10-04,163345000000.0,0.313903163,2.947649286,0.358603013,0.558346364,42.06573067,24.23853252,36.78518641,0.046818182,10.53045455,47.14019824,-0.124651458,-0.086971367,2.07,-0.179381443,89.54090909
에스퓨얼셀,2018-10-15,94781214000.0,0.332570978,1.64130889,1.952349633,1.021250071,48.80913342,22.51985559,40.65553568,0.077083333,10.21958333,46.44433741,-0.052151293,-0.079858417,2.05,0.301687764,91.167291665
옵티팜,2018-10-26,142173000000.0,0.313660334,0.979363013,0.551744687,-0.036078954,-94.81861911,11.61761761,-161.9224897,0.235909091,12.13181818,46.87965309,0.048697724,-0.047153392,1.97,0.057416268,95.65159091000001
네온테크,2018-10-31,9680000000.0,0.236159652,0.937028981,2.390941719,-0.023246835,45.38751597,0.692699539,11.26553416,0.013913043,0.443913043,43.42726111,0.072594694,-0.102983368,1.94,0.0,57.385434785
엘앤씨바이오,2018-11-01,173624000000.0,0.622118243,5.497543274,0.2187373,0.514231072,36.33480036,8.110878755,25.20841307,0.113181818,7.63,43.36834862,0.058254495,-0.11670979,1.94,0.100795756,94.30863636000001
노바텍,2018-11-02,46268000000.0,0.409354388,7.644245203,0.161639954,0.581774907,21.53232661,5.391752733,13.04687734,0.176190476,11.30571429,43.02155839,0.007398827,-0.098215742,1.98,0.083783784,96.63357143
대보마그네틱,2018-11-06,100211000000.0,0.439680893,2.329988641,0.579416806,1.334268427,57.68172642,30.04603437,45.29240368,0.071304348,10.77,42.20378347,-0.019044176,-0.030781402,1.98,-0.064083458,91.474347825
셀리버리,2018-11-09,178708000000.0,0.282726162,2.959051055,0.501035706,1.173932467,-56.63513241,35.5025997,-63.63267069,0.115714286,8.246190476,41.60784625,-0.00285178,-0.037019048,1.96,0.003816794,95.03523809500001
노바렉스,2018-11-14,171071000000.0,0.210669484,2.44405396,0.375129442,0.048332473,16.22051077,2.53399744,9.538557002,0.039130435,6.377826087,41.60164844,-0.007772947,-0.072704485,1.92,0.219178082,93.674130435
에이치앤비디자인,2018-11-15,26875191000.0,0.193938535,4.502046667,0.857692221,0.319879447,13.51277833,3.849039772,10.71118794,0.203636364,9.493636364,41.82442244,-0.022072852,-0.085281373,1.94,0.057522124,97.332272725
디케이앤디,2018-11-20,45606150000.0,0.20999848,2.229087076,0.364521463,0.081982376,20.09221231,0.851942708,5.633814318,0.11173913,6.75826087,42.83860352,-0.032831024,-0.112794124,1.94,0.11622276,96.539347825
싸이토젠,2018-11-22,95775688000.0,0.128146342,5.280997633,0.302002564,-0.757747414,-24.51245892,13.57174908,-25.70640442,0.074545455,7.241363636,42.82486374,-0.027080114,-0.112372579,1.94,0.061403509,94.215454545
디알젬,2018-11-22,73616465000.0,0.272953618,1.448660776,1.198028798,0.395117777,20.42500764,5.209002824,18.04202848,0.189545455,11.05863636,42.82486374,-0.027080114,-0.112372579,1.94,0.0125,97.61295455
티앤알바이오팹,2018-11-28,146126000000.0,0.261617786,61.00304569,0.043595888,0.47895758,-17.87615043,7.997242151,-16.24791788,0.043043478,7.930869565,44.2306277,-0.034951151,0.09457365,1.92,0.195286195,93.67652174
네오펙트,2018-11-28,128904000000.0,0.647016487,9.284599925,-1.593925761,1.249824235,-20.04141801,-5.118334361,-27.38477517,0.1,9.332173913,44.2306277,-0.034951151,0.09457365,1.92,-0.072580645,93.35673913
남화산업,2018-11-29,76175600000.0,1.0,6.117972374,0.111646765,0.100861091,22.62972673,1.642767782,33.1047815,0.204545455,14.17318182,44.27588948,-0.028512682,0.102631533,1.89,-0.217252396,97.64954545
티로보틱스,2018-11-29,86391344000.0,0.193807247,0.966300562,2.249491452,0.432159796,6.982156504,3.822297678,7.230031828,0.079545455,7.181818182,44.27588948,-0.028512682,0.102631533,1.89,0.46031746,94.23181818500001
뉴트리,2018-12-13,130967000000.0,0.733452618,2.740617053,2.447606764,0.822221865,57.43620967,17.3678459,23.74781232,0.086818182,8.843181818,48.54952669,0.006673707,-0.001278999,1.8,0.281954887,93.24568182
머큐리,2018-12-14,90057960000.0,0.146971521,1.734849381,1.171223247,0.142538584,37.38339529,4.318519228,19.76408853,0.435,15.37681818,48.42442561,0.025137317,0.03554431,1.78,-0.044444444,97.411136365
전진바이오팜,2018-12-14,47334280000.0,0.401208449,1.81937716,16.64394397,-0.347906886,-15.30100197,202.336906,-19.88895561,0.301363636,12.51318182,48.42442561,0.025137317,0.03554431,1.78,-0.037639878,97.385
국전약품,2018-12-19,10020000000.0,0.20183617,0.988062737,2.085931238,0.060544977,3.23359364,0.959230506,3.993963623,0.010434783,0.356956522,49.56749113,0.036096893,0.124990216,1.78,0.004962779,78.25325000000001
위지윅스튜디오,2018-12-20,96778660000.0,1.0,8.93696443,1.975709219,10.99549335,208.9750209,18.47463324,37.10193896,0.185454545,10.31363636,49.88860757,0.042222322,0.113150558,1.8,0.333333333,92.2825
디케이티,2018-12-21,50911866800.0,0.072341679,1.056547126,5.078478187,2.28965071,9.261750785,7.036976554,5.496581827,0.432727273,13.89818182,50.18660603,0.032628704,0.112220843,1.84,0.0,95.929318185
아이엘사이언스,2018-12-21,8710000000.0,0.229803753,0.566715125,-35.80138946,1.274438222,10.78664223,-26.6069225,6.1721064,0.010454545,0.373636364,50.18660603,0.032628704,0.112220843,1.84,0.004950495,61.176363635
애니플러스,2018-12-21,6100000000.0,0.35278144,1.613396932,0.459320558,0.022702705,14.1886156,0.541462728,1.375480898,0.018181818,0.467727273,50.18660603,0.032628704,0.112220843,1.84,0.02189781,74.16545454499999
비피도,2018-12-26,73620000000.0,0.411543358,12.38124127,0.992367667,0.132057361,40.30595099,5.285191704,20.80832786,0.126086957,8.316086957,50.9434772,0.068555292,-0.03410384,1.81,0.711297071,96.79478261
웹케시,2019-01-25,172388000000.0,1.0,1.075465535,1.159728782,-0.156721835,63.53783419,13.5990722,48.67307591,0.063636364,6.514090909,51.01359167,0.054851134,0.060060137,1.81,0.738345865,81.308863635
노랑풍선,2019-01-30,95313000000.0,1.0,0.857764594,1.812109511,0.265375519,12.99186244,3.799910657,8.567547758,0.130454545,7.218636364,48.29218707,0.022298336,-0.117356917,1.83,-0.042179262,96.84272727499999
이노테라피,2019-02-01,89445312000.0,0.061904034,6.329047836,0.35761052,1.016262022,-26.31463987,25.59568915,-36.43497222,0.181428571,8.675238095,47.2905024,0.019988283,0.012644153,1.8,0.078369906,90.14904762
